sample_id,source_id,split,class,augmentation_type,text,json_name,target_preview
59,9,reserved,basic_pose_control,tempo_slow,Выполни медленнее и плавнее: вытяни обе руки прямо перед собой,quality_00059_src_9_tempo_slow.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-90.0},{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":90.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-90.0},{""name"":""right_shoulder_roll_joint"",""angle"":-10.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":90.0}],""duration"":1.45}]"
60,9,reserved,basic_pose_control,hold_short,Вытяни обе руки прямо перед собой. В конце коротко удержи позу.,quality_00060_src_9_hold_short.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-90.0},{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":90.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-90.0},{""name"":""right_shoulder_roll_joint"",""angle"":-10.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":90.0}],""duration"":1.0},{""frame"":[],""duration"":1.0}]"
61,9,reserved,basic_pose_control,hold_long,Вытяни обе руки прямо перед собой. В конце удержи финальную позу несколько секунд.,quality_00061_src_9_hold_long.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-90.0},{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":90.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-90.0},{""name"":""right_shoulder_roll_joint"",""angle"":-10.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":90.0}],""duration"":1.0},{""frame"":[],""duration"":3.0}]"
62,9,reserved,basic_pose_control,intensity_small,Выполни с меньшей амплитудой: вытяни обе руки прямо перед собой,quality_00062_src_9_intensity_small.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-77.4},{""name"":""left_shoulder_roll_joint"",""angle"":8.6},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":90.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-77.4},{""name"":""right_shoulder_roll_joint"",""angle"":-8.6},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":90.0}],""duration"":1.0}]"
63,9,reserved,basic_pose_control,intensity_large,Выполни шире и выразительнее: вытяни обе руки прямо перед собой,quality_00063_src_9_intensity_large.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-100.8},{""name"":""left_shoulder_roll_joint"",""angle"":11.2},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":90.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-100.8},{""name"":""right_shoulder_roll_joint"",""angle"":-11.2},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":90.0}],""duration"":1.0}]"
64,10,reserved,basic_pose_control,original,Расположи руки горизонтально,quality_00064_src_10_original.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-90.0},{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":90.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-90.0},{""name"":""right_shoulder_roll_joint"",""angle"":-10.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":90.0}],""duration"":1.0},{""frame"":[],""duration"":5.0}]"
65,10,reserved,basic_pose_control,tempo_fast,Выполни быстрее: расположи руки горизонтально,quality_00065_src_10_tempo_fast.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-90.0},{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":90.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-90.0},{""name"":""right_shoulder_roll_joint"",""angle"":-10.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":90.0}],""duration"":0.75},{""frame"":[],""duration"":3.6}]"
66,10,reserved,basic_pose_control,tempo_slow,Выполни медленнее и плавнее: расположи руки горизонтально,quality_00066_src_10_tempo_slow.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-90.0},{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":90.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-90.0},{""name"":""right_shoulder_roll_joint"",""angle"":-10.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":90.0}],""duration"":1.45},{""frame"":[],""duration"":7.25}]"
67,10,reserved,basic_pose_control,hold_short,Расположи руки горизонтально. В конце коротко удержи позу.,quality_00067_src_10_hold_short.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-90.0},{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":90.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-90.0},{""name"":""right_shoulder_roll_joint"",""angle"":-10.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":90.0}],""duration"":1.0},{""frame"":[],""duration"":5.0},{""frame"":[],""duration"":1.0}]"
68,10,reserved,basic_pose_control,hold_long,Расположи руки горизонтально. В конце удержи финальную позу несколько секунд.,quality_00068_src_10_hold_long.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-90.0},{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":90.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-90.0},{""name"":""right_shoulder_roll_joint"",""angle"":-10.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":90.0}],""duration"":1.0},{""frame"":[],""duration"":5.0},{""frame"":[],""duration"":3.0}]"
69,10,reserved,basic_pose_control,intensity_small,Выполни с меньшей амплитудой: расположи руки горизонтально,quality_00069_src_10_intensity_small.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-77.4},{""name"":""left_shoulder_roll_joint"",""angle"":8.6},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":90.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-77.4},{""name"":""right_shoulder_roll_joint"",""angle"":-8.6},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":90.0}],""duration"":1.0},{""frame"":[],""duration"":5.0}]"
70,10,reserved,basic_pose_control,intensity_large,Выполни шире и выразительнее: расположи руки горизонтально,quality_00070_src_10_intensity_large.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-100.8},{""name"":""left_shoulder_roll_joint"",""angle"":11.2},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":90.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-100.8},{""name"":""right_shoulder_roll_joint"",""angle"":-11.2},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":90.0}],""duration"":1.0},{""frame"":[],""duration"":5.0}]"
71,11,reserved,basic_pose_control,original,"Одну руку вверх, другую руку вбок",quality_00071_src_11_original.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":15.0},{""name"":""left_shoulder_roll_joint"",""angle"":100.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":70.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-120.0},{""name"":""right_shoulder_roll_joint"",""angle"":-35.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":70.0}],""duration"":1.5}]"
72,11,reserved,basic_pose_control,tempo_fast,"Выполни быстрее: одну руку вверх, другую руку вбок",quality_00072_src_11_tempo_fast.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":15.0},{""name"":""left_shoulder_roll_joint"",""angle"":100.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":70.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-120.0},{""name"":""right_shoulder_roll_joint"",""angle"":-35.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":70.0}],""duration"":1.08}]"
73,11,reserved,basic_pose_control,tempo_slow,"Выполни медленнее и плавнее: одну руку вверх, другую руку вбок",quality_00073_src_11_tempo_slow.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":15.0},{""name"":""left_shoulder_roll_joint"",""angle"":100.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":70.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-120.0},{""name"":""right_shoulder_roll_joint"",""angle"":-35.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":70.0}],""duration"":2.175}]"
74,11,reserved,basic_pose_control,hold_short,"Одну руку вверх, другую руку вбок. В конце коротко удержи позу.",quality_00074_src_11_hold_short.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":15.0},{""name"":""left_shoulder_roll_joint"",""angle"":100.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":70.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-120.0},{""name"":""right_shoulder_roll_joint"",""angle"":-35.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":70.0}],""duration"":1.5},{""frame"":[],""duration"":1.0}]"
75,11,reserved,basic_pose_control,hold_long,"Одну руку вверх, другую руку вбок. В конце удержи финальную позу несколько секунд.",quality_00075_src_11_hold_long.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":15.0},{""name"":""left_shoulder_roll_joint"",""angle"":100.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":70.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-120.0},{""name"":""right_shoulder_roll_joint"",""angle"":-35.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":70.0}],""duration"":1.5},{""frame"":[],""duration"":3.0}]"
76,11,reserved,basic_pose_control,intensity_small,"Выполни с меньшей амплитудой: одну руку вверх, другую руку вбок",quality_00076_src_11_intensity_small.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":12.9},{""name"":""left_shoulder_roll_joint"",""angle"":86.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":70.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-103.2},{""name"":""right_shoulder_roll_joint"",""angle"":-30.1},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":70.0}],""duration"":1.5}]"
77,11,reserved,basic_pose_control,intensity_large,"Выполни шире и выразительнее: одну руку вверх, другую руку вбок",quality_00077_src_11_intensity_large.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":16.8},{""name"":""left_shoulder_roll_joint"",""angle"":95.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":70.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-134.4},{""name"":""right_shoulder_roll_joint"",""angle"":-39.2},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":70.0}],""duration"":1.5}]"
78,12,train,basic_pose_control,original,"Правую руку вверх, левую руку вбок",quality_00078_src_12_original.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":15.0},{""name"":""left_shoulder_roll_joint"",""angle"":100.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":70.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-120.0},{""name"":""right_shoulder_roll_joint"",""angle"":-35.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":70.0}],""duration"":1.5}]"
79,12,train,basic_pose_control,tempo_fast,"Выполни быстрее: правую руку вверх, левую руку вбок",quality_00079_src_12_tempo_fast.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":15.0},{""name"":""left_shoulder_roll_joint"",""angle"":100.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":70.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-120.0},{""name"":""right_shoulder_roll_joint"",""angle"":-35.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":70.0}],""duration"":1.08}]"
80,12,train,basic_pose_control,tempo_slow,"Выполни медленнее и плавнее: правую руку вверх, левую руку вбок",quality_00080_src_12_tempo_slow.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":15.0},{""name"":""left_shoulder_roll_joint"",""angle"":100.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":70.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-120.0},{""name"":""right_shoulder_roll_joint"",""angle"":-35.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":70.0}],""duration"":2.175}]"
81,12,train,basic_pose_control,hold_short,"Правую руку вверх, левую руку вбок. В конце коротко удержи позу.",quality_00081_src_12_hold_short.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":15.0},{""name"":""left_shoulder_roll_joint"",""angle"":100.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":70.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-120.0},{""name"":""right_shoulder_roll_joint"",""angle"":-35.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":70.0}],""duration"":1.5},{""frame"":[],""duration"":1.0}]"
82,12,train,basic_pose_control,hold_long,"Правую руку вверх, левую руку вбок. В конце удержи финальную позу несколько секунд.",quality_00082_src_12_hold_long.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":15.0},{""name"":""left_shoulder_roll_joint"",""angle"":100.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":70.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-120.0},{""name"":""right_shoulder_roll_joint"",""angle"":-35.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":70.0}],""duration"":1.5},{""frame"":[],""duration"":3.0}]"
83,12,train,basic_pose_control,intensity_small,"Выполни с меньшей амплитудой: правую руку вверх, левую руку вбок",quality_00083_src_12_intensity_small.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":12.9},{""name"":""left_shoulder_roll_joint"",""angle"":86.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":70.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-103.2},{""name"":""right_shoulder_roll_joint"",""angle"":-30.1},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":70.0}],""duration"":1.5}]"
